,asset,sim_name,scen_id,std_unit,w_sharp,sharp_ratio_3m,sharp_ratio_6m,sharp_ratio_1y,sharp_ratio_2y,sharp_ratio_3y,tot_pnl_3m,tot_pnl_6m,tot_pnl_1y,tot_pnl_2y,tot_pnl_3y,tot_cost_3m,tot_cost_6m,tot_cost_1y,tot_cost_2y,tot_cost_3y,par_name0,par_value0,par_name1,par_value1,par_name2,par_value2,par_name3,par_value3,par_name4,par_value4,freq,channels,ma_chan,price_mode,lookbacks,ratios,trend_factor,lot_size,min_rng,vol_ratio,volumes
71,hc,DTsplit_180214,38,654.516,1.1371372,0.667469,1.32581,0.872558,1.30738,1.29735,142.0,679.0,903.0,2672.0,3310.0,27.0,49.0,115.0,231.0,348.0,param,"[1.1, 0, 0.5, 0.5]",machan,10,mode,HL,,0,,0,1,0,10,HL,0,1.1,0.5,10,0.0035,"[1.0, 0.0]",[1]
72,hc,DTsplit_180214,118,642.449,1.1224844,-0.631512,1.02539,0.629056,1.66446,1.61439,-134.0,499.0,639.0,3366.0,4090.0,81.0,137.0,287.0,515.0,772.0,param,"[0.45, 2, 0.5, 0.5]",machan,20,mode,HL,,0,,0,1,0,20,HL,2,0.45,0.5,10,0.0035,"[1.0, 0.0]",[1]
73,hc,DT4sp_180214,10,615.984,1.0523124,0.0100963,1.58276,0.483591,1.35581,1.18956,2.0,745.0,471.0,2576.0,2844.0,105.0,181.0,403.0,787.0,1148.0,param,"[0.6, 2, 0.5, 0.5]",machan,40,mode,HL,,0,,0,1,0,40,HL,2,0.6,0.5,10,0.0035,"[1.0, 0.0]",[1]
74,hc,DTsplit_180214,35,640.79,1.0462108,-0.16068,1.36741,0.912962,1.01886,1.15169,-34.0,675.0,925.0,2074.0,2930.0,35.0,57.0,127.0,255.0,356.0,param,"[1.0, 0, 0.5, 0.5]",machan,20,mode,TP,,0,,0,1,0,20,TP,0,1.0,0.5,10,0.0035,"[1.0, 0.0]",[1]
75,hc,DTsplit_180214,125,667.775,1.0319614,-0.942432,0.646807,0.58815,1.66835,1.56193,-196.0,325.0,621.0,3362.0,3950.0,65.0,109.0,219.0,399.0,580.0,param,"[0.5, 2, 0.5, 0.5]",machan,20,mode,TP,,0,,0,1,0,20,TP,2,0.5,0.5,10,0.0035,"[1.0, 0.0]",[1]
76,hc,DTsplit_180214,33,649.862,1.0177892,-0.278844,1.18819,0.736718,1.21366,1.28524,-60.0,593.0,757.0,2460.0,3262.0,35.0,57.0,127.0,239.0,336.0,param,"[1.0, 0, 0.5, 0.5]",machan,10,mode,TP,,0,,0,1,0,10,TP,0,1.0,0.5,10,0.0035,"[1.0, 0.0]",[1]
77,hc,DTsplit_180214,39,654.168,1.01109,-0.373698,0.740068,0.776341,1.38135,1.51038,-82.0,385.0,803.0,2804.0,3834.0,27.0,49.0,103.0,199.0,280.0,param,"[1.1, 0, 0.5, 0.5]",machan,10,mode,TP,,0,,0,1,0,10,TP,0,1.1,0.5,10,0.0035,"[1.0, 0.0]",[1]
78,hc,DT4sp_180214,0,635.484,0.98134574,-1.08714,-0.0825513,0.67974,1.8149,1.60654,-218.0,-43.0,683.0,3598.0,3998.0,223.0,395.0,777.0,1493.0,2162.0,param,"[0.5, 2, 0.5, 0.5]",machan,0,mode,HL,,0,,0,1,0,0,HL,2,0.5,0.5,10,0.0035,"[1.0, 0.0]",[1]
79,hc,DT3sp_180214,116,652.237,0.9708186,-0.908371,-0.214587,1.22081,1.31353,1.48403,-184.0,-113.0,1259.0,2862.0,4026.0,7.0,7.0,11.0,23.0,36.0,param,"[1.4, 4, 0.5, 0.5]",machan,20,mode,HL,,0,,0,1,0,20,HL,4,1.4,0.5,10,0.0035,"[1.0, 0.0]",[1]
80,hc,DT3sp_180214,117,651.529,0.9444868,-1.26877,-0.348566,1.14836,1.38714,1.50848,-254.0,-183.0,1183.0,2990.0,4052.0,3.0,3.0,7.0,15.0,24.0,param,"[1.4, 4, 0.5, 0.5]",machan,20,mode,TP,,0,,0,1,0,20,TP,4,1.4,0.5,10,0.0035,"[1.0, 0.0]",[1]
81,hc,DT4sp_180214,16,628.276,0.8255608,1.12521,1.88492,0.200322,0.92112,0.985298,204.0,827.0,199.0,1804.0,2412.0,85.0,153.0,331.0,635.0,904.0,param,"[0.7, 2, 0.5, 0.5]",machan,40,mode,HL,,0,,0,1,0,40,HL,2,0.7,0.5,10,0.0035,"[1.0, 0.0]",[1]
82,hc,DTsplit_180214,116,664.729,0.8015224,-0.682008,0.815236,0.170308,1.42588,1.42594,-146.0,403.0,179.0,2922.0,3658.0,77.0,137.0,295.0,523.0,752.0,param,"[0.45, 2, 0.5, 0.5]",machan,10,mode,HL,,0,,0,1,0,10,HL,2,0.45,0.5,10,0.0035,"[1.0, 0.0]",[1]
83,hc,DTvec_dchan_180214,76,484.892,1.0961094,-1.54073,0.633763,0.756502,1.66689,1.69148,-223.0,226.0,580.0,2632.0,3353.0,33.0,56.0,115.0,226.0,336.0,param,"[0.7, 1, 0.5, 0.0]",chan,11,mode,HL,,0,,0,1,11,0,HL,1,0.7,0.5,10,0.0035,"[0.0, 1.0]",[1]
84,hc,DTvec_dchan_180214,20,484.332,0.935917,-1.30326,0.265395,0.692085,1.51501,1.53888,-191.0,95.0,530.0,2393.0,3051.0,31.0,54.0,105.0,208.0,312.0,param,"[0.7, 0, 0.5, 0.0]",chan,11,mode,HL,,0,,0,1,11,0,HL,0,0.7,0.5,10,0.0035,"[0.0, 1.0]",[1]
85,i,DTasym_180214,49,1266.69,1.831736,2.16572,1.4434,1.89232,1.96532,1.67967,91.0,130.0,379.0,827.5,912.0,5.5,13.5,26.5,58.5,89.0,param,"[1.0, 1, 0.5, 0.5]",machan,10,mode,TP,,0,,0,1,0,10,TP,1,1.0,0.5,100,0.0035,"[1.0, 0.0]",[1]
86,i,DTasym_180214,56,1229.58,1.763674,2.2678,3.14367,1.17274,1.66461,1.8056,95.0,255.0,228.0,663.5,934.0,46.5,81.5,188.5,371.5,551.0,param,"[0.2, 2, 0.5, 0.5]",machan,10,mode,HL,,0,,0,1,0,10,HL,2,0.2,0.5,100,0.0035,"[1.0, 0.0]",[1]
87,i,DTasym_180214,58,1203.67,1.734614,1.92497,2.96575,1.10867,1.74499,1.85557,81.0,244.0,211.0,696.5,960.0,46.5,83.5,192.5,373.5,561.0,param,"[0.2, 2, 0.5, 0.5]",machan,20,mode,HL,,0,,0,1,0,20,HL,2,0.2,0.5,100,0.0035,"[1.0, 0.0]",[1]
88,i,DTasym_180214,5,1235.75,1.68718,2.43582,2.19028,1.1413,1.98151,1.53728,96.0,185.0,223.0,797.5,813.0,16.5,33.5,66.5,126.5,193.0,param,"[0.6, 0, 0.5, 0.5]",machan,10,mode,TP,,0,,0,1,0,10,TP,0,0.6,0.5,100,0.0035,"[1.0, 0.0]",[1]
89,i,DTasym_180214,21,1299.57,1.576764,2.61886,1.07756,1.53785,1.86528,1.61401,110.0,105.0,316.0,793.5,887.0,3.5,11.5,20.5,48.5,71.0,param,"[1.0, 0, 0.5, 0.5]",machan,10,mode,TP,,0,,0,1,0,10,TP,0,1.0,0.5,100,0.0035,"[1.0, 0.0]",[1]
90,i,DTvec_180214,121,1270.16,1.567366,2.53626,2.64705,1.05561,1.53928,1.3715,106.0,232.0,212.0,633.5,734.0,19.5,35.5,76.5,150.5,223.0,param,"[0.5, 2, 0.5, 0.0]",machan,0,mode,TP,,0,,0,1,0,0,TP,2,0.5,0.5,100,0.0035,"[1.0, 0.0]",[1]
91,i,DTasym_180214,28,1250.54,1.5666264,1.6078,2.09172,0.971026,1.89968,1.84278,66.0,173.0,192.0,772.5,967.0,32.5,57.5,114.5,214.5,323.0,param,"[0.5, 1, 0.5, 0.5]",machan,10,mode,HL,,0,,0,1,0,10,HL,1,0.5,0.5,100,0.0035,"[1.0, 0.0]",[1]
92,i,DTasym_180214,4,1260.73,1.5431676,2.44871,2.39005,0.862844,1.80005,1.51919,95.0,200.0,172.0,730.5,803.0,20.5,39.5,78.5,146.5,221.0,param,"[0.6, 0, 0.5, 0.5]",machan,10,mode,HL,,0,,0,1,0,10,HL,0,0.6,0.5,100,0.0035,"[1.0, 0.0]",[1]
93,i,DTasym_180214,80,1289.14,1.536768,3.68652,2.34544,1.19216,1.47704,1.36186,148.0,213.0,243.0,625.5,748.0,11.5,25.5,54.5,110.5,157.0,param,"[0.5, 2, 0.5, 0.5]",machan,10,mode,HL,,0,,0,1,0,10,HL,2,0.5,0.5,100,0.0035,"[1.0, 0.0]",[1]
94,i,DTasym_180214,30,1259.87,1.5001968,1.32772,1.98873,0.747977,2.00815,1.83156,55.0,166.0,149.0,816.5,963.0,32.5,57.5,118.5,216.5,333.0,param,"[0.5, 1, 0.5, 0.5]",machan,20,mode,HL,,0,,0,1,0,20,HL,1,0.5,0.5,100,0.0035,"[1.0, 0.0]",[1]
95,i,DTasym_180214,59,1163.23,1.4814244,2.02497,2.45999,0.815556,1.65801,1.77415,86.0,205.0,150.0,665.5,920.0,36.5,69.5,160.5,305.5,461.0,param,"[0.2, 2, 0.5, 0.5]",machan,20,mode,TP,,0,,0,1,0,20,TP,2,0.2,0.5,100,0.0035,"[1.0, 0.0]",[1]
96,i,DTasym_180214,1,1255.96,1.4438308,1.16317,2.08926,0.926547,1.6384,1.45108,51.0,185.0,184.0,665.5,765.0,24.5,43.5,86.5,168.5,255.0,param,"[0.5, 0, 0.5, 0.5]",machan,10,mode,TP,,0,,0,1,0,10,TP,0,0.5,0.5,100,0.0035,"[1.0, 0.0]",[1]
97,i,DTasym_180214,51,1305.48,1.437254,1.94437,1.34585,1.08034,1.83987,1.49145,83.0,122.0,223.0,785.5,818.0,7.5,15.5,32.5,64.5,97.0,param,"[1.0, 1, 0.5, 0.5]",machan,20,mode,TP,,0,,0,1,0,20,TP,1,1.0,0.5,100,0.0035,"[1.0, 0.0]",[1]
98,i,DTasym_180214,3,1253.49,1.4313984,0.796608,2.29291,0.761871,1.67017,1.45544,35.0,203.0,151.0,677.5,766.0,26.5,43.5,92.5,176.5,267.0,param,"[0.5, 0, 0.5, 0.5]",machan,20,mode,TP,,0,,0,1,0,20,TP,0,0.5,0.5,100,0.0035,"[1.0, 0.0]",[1]
99,i,DTasym_180214,69,1256.78,1.427974,1.81194,1.96459,0.86556,1.72208,1.58994,78.0,181.0,172.0,694.5,837.0,22.5,41.5,84.5,158.5,235.0,param,"[0.35, 2, 0.5, 0.5]",machan,10,mode,TP,,0,,0,1,0,10,TP,2,0.35,0.5,100,0.0035,"[1.0, 0.0]",[1]
100,i,DTasym_180214,45,1294.35,1.421262,1.66602,1.22415,1.30951,1.63157,1.3057,68.0,113.0,268.0,689.5,717.0,9.5,21.5,44.5,84.5,125.0,param,"[0.9, 1, 0.5, 0.5]",machan,10,mode,TP,,0,,0,1,0,10,TP,1,0.9,0.5,100,0.0035,"[1.0, 0.0]",[1]
101,i,DTasym_180214,57,1166.6,1.4207056,2.4801,2.54633,0.769829,1.50877,1.68214,103.0,210.0,142.0,599.5,866.0,36.5,69.5,158.5,305.5,453.0,param,"[0.2, 2, 0.5, 0.5]",machan,10,mode,TP,,0,,0,1,0,10,TP,2,0.2,0.5,100,0.0035,"[1.0, 0.0]",[1]
102,i,DTasym_180214,61,1232.11,1.4137124,2.22712,2.6203,0.790491,1.43364,1.5156,96.0,223.0,154.0,591.5,805.0,30.5,57.5,128.5,239.5,361.0,param,"[0.25, 2, 0.5, 0.5]",machan,10,mode,TP,,0,,0,1,0,10,TP,2,0.25,0.5,100,0.0035,"[1.0, 0.0]",[1]
103,i,DTasym_180214,31,1271.4,1.370466,0.878445,1.72881,0.67155,1.89021,1.73588,38.0,149.0,135.0,763.5,907.0,28.5,51.5,104.5,194.5,291.0,param,"[0.5, 1, 0.5, 0.5]",machan,20,mode,TP,,0,,0,1,0,20,TP,1,0.5,0.5,100,0.0035,"[1.0, 0.0]",[1]
104,i,DTasym_180214,8,1263.13,1.3479948,1.94181,1.44268,0.846187,1.80246,1.37055,79.0,129.0,169.0,736.5,734.0,16.5,33.5,64.5,120.5,179.0,param,"[0.7, 0, 0.5, 0.5]",machan,10,mode,HL,,0,,0,1,0,10,HL,0,0.7,0.5,100,0.0035,"[1.0, 0.0]",[1]
105,i,DT3sp_180214,38,1146.79,2.964398,3.5628,4.12827,3.40273,1.94413,1.53031,136.0,313.0,617.0,826.5,846.0,8.5,19.5,36.5,82.5,130.0,param,"[1.1, 2, 0.5, 0.5]",machan,20,mode,HL,,0,,0,1,0,20,HL,2,1.1,0.5,100,0.0035,"[1.0, 0.0]",[1]
106,i,DT3sp_180214,40,1168.53,2.919236,3.40835,4.02244,3.1121,2.17477,1.86924,135.0,309.0,575.0,928.5,1039.0,8.5,19.5,36.5,86.5,132.0,param,"[1.1, 2, 0.5, 0.5]",machan,40,mode,HL,,0,,0,1,0,40,HL,2,1.1,0.5,100,0.0035,"[1.0, 0.0]",[1]
107,i,DTsplit_180214,39,1201.45,2.843184,4.10235,4.263,2.89524,2.08122,1.69719,172.0,359.0,550.0,874.5,921.0,11.5,23.5,44.5,92.5,147.0,param,"[1.1, 0, 0.5, 0.5]",machan,10,mode,TP,,0,,0,1,0,10,TP,0,1.1,0.5,100,0.0035,"[1.0, 0.0]",[1]
108,i,DTsplit_180214,33,1279.33,2.787546,4.33777,4.37703,2.88213,1.89822,1.53956,169.0,359.0,583.0,815.5,853.0,15.5,29.5,60.5,126.5,191.0,param,"[1.0, 0, 0.5, 0.5]",machan,10,mode,TP,,0,,0,1,0,10,TP,0,1.0,0.5,100,0.0035,"[1.0, 0.0]",[1]
109,i,DT3sp_180214,32,1250.1,2.641506,3.91371,3.63375,3.05576,1.73113,1.33865,162.0,316.0,604.0,753.5,752.0,10.5,23.5,46.5,98.5,160.0,param,"[1.0, 2, 0.5, 0.5]",machan,20,mode,HL,,0,,0,1,0,20,HL,2,1.0,0.5,100,0.0035,"[1.0, 0.0]",[1]
110,i,DT3sp_180214,34,1248.31,2.632856,3.80875,3.5833,2.72068,2.06981,1.73527,162.0,314.0,537.0,893.5,972.0,10.5,23.5,46.5,98.5,156.0,param,"[1.0, 2, 0.5, 0.5]",machan,40,mode,HL,,0,,0,1,0,40,HL,2,1.0,0.5,100,0.0035,"[1.0, 0.0]",[1]
111,i,DT3sp_180214,54,1210.87,2.529492,1.90712,3.9987,2.36085,1.96353,1.84721,74.0,307.0,452.0,803.5,984.0,14.5,25.5,50.5,98.5,140.0,param,"[1.4, 2, 0.5, 0.5]",machan,0,mode,HL,,0,,0,1,0,0,HL,2,1.4,0.5,100,0.0035,"[1.0, 0.0]",[1]
112,i,DTsplit_180214,38,1296.46,2.520494,4.61152,4.15159,2.71232,1.51312,1.26072,178.0,347.0,556.0,671.5,718.0,15.5,29.5,56.5,124.5,187.0,param,"[1.1, 0, 0.5, 0.5]",machan,10,mode,HL,,0,,0,1,0,10,HL,0,1.1,0.5,100,0.0035,"[1.0, 0.0]",[1]
113,i,DT3sp_180214,55,1182.53,2.5184,1.8359,3.82798,2.93622,1.44579,1.34329,76.0,305.0,549.0,618.5,744.0,10.5,21.5,38.5,78.5,115.0,param,"[1.4, 2, 0.5, 0.5]",machan,0,mode,TP,,0,,0,1,0,0,TP,2,1.4,0.5,100,0.0035,"[1.0, 0.0]",[1]
114,i,DT3sp_180214,49,1206.47,2.50146,2.09096,3.88868,2.44809,1.86122,1.71936,85.0,314.0,467.0,771.5,924.0,10.5,21.5,44.5,94.5,133.0,param,"[1.3, 2, 0.5, 0.5]",machan,0,mode,TP,,0,,0,1,0,0,TP,2,1.3,0.5,100,0.0035,"[1.0, 0.0]",[1]
115,i,DT3sp_180214,33,1174.83,2.496328,3.07296,2.5875,2.96083,1.98624,1.62026,117.0,216.0,550.0,841.5,890.0,8.5,21.5,40.5,86.5,133.0,param,"[1.0, 2, 0.5, 0.5]",machan,20,mode,TP,,0,,0,1,0,20,TP,2,1.0,0.5,100,0.0035,"[1.0, 0.0]",[1]
116,i,DT3sp_180214,35,1192.76,2.487696,2.90816,2.4982,2.70954,2.2606,1.8791,115.0,211.0,511.0,958.5,1035.0,8.5,21.5,40.5,90.5,135.0,param,"[1.0, 2, 0.5, 0.5]",machan,40,mode,TP,,0,,0,1,0,40,TP,2,1.0,0.5,100,0.0035,"[1.0, 0.0]",[1]
117,i,DT3sp_180214,80,1146.85,2.431208,2.84096,3.74142,1.83087,2.37644,2.08974,103.0,301.0,332.0,942.5,1085.0,8.5,15.5,26.5,50.5,78.0,param,"[0.8, 4, 0.5, 0.5]",machan,20,mode,HL,,0,,0,1,0,20,HL,4,0.8,0.5,100,0.0035,"[1.0, 0.0]",[1]
118,i,DT3sp_180214,81,1130.34,2.398756,2.7019,3.66828,1.90797,2.25478,2.11102,98.0,294.0,341.0,901.5,1100.0,8.5,13.5,22.5,44.5,61.0,param,"[0.8, 4, 0.5, 0.5]",machan,20,mode,TP,,0,,0,1,0,20,TP,4,0.8,0.5,100,0.0035,"[1.0, 0.0]",[1]
119,i,DTsplit_180214,112,1271.62,2.39488,2.82345,3.5016,1.89493,2.34147,2.24452,111.0,284.0,381.0,969.5,1203.0,42.5,75.5,160.5,316.5,471.0,param,"[0.4, 2, 0.5, 0.5]",machan,20,mode,HL,,0,,0,1,0,20,HL,2,0.4,0.5,100,0.0035,"[1.0, 0.0]",[1]
120,i,DTsplit_180214,7,1335.87,2.371938,2.98012,4.32773,1.73752,2.02846,1.86977,118.0,369.0,367.0,837.5,997.0,46.5,83.5,192.5,387.5,569.0,param,"[0.6, 0, 0.5, 0.5]",machan,0,mode,TP,,0,,0,1,0,0,TP,0,0.6,0.5,100,0.0035,"[1.0, 0.0]",[1]
121,i,DTsplit_180214,110,1226.57,2.364554,2.43392,3.45101,1.87172,2.31416,2.08771,95.0,279.0,363.0,947.5,1111.0,42.5,75.5,156.5,306.5,457.0,param,"[0.4, 2, 0.5, 0.5]",machan,10,mode,HL,,0,,0,1,0,10,HL,2,0.4,0.5,100,0.0035,"[1.0, 0.0]",[1]
122,i,DTsplit_180214,12,1335.69,2.362372,3.28462,4.119,1.65252,2.19391,1.98312,134.0,345.0,349.0,906.5,1062.0,48.5,85.5,190.5,369.5,553.0,param,"[0.7, 0, 0.5, 0.5]",machan,0,mode,HL,,0,,0,1,0,0,HL,0,0.7,0.5,100,0.0035,"[1.0, 0.0]",[1]
123,i,DTsplit_180214,13,1353.48,2.358426,2.56751,3.92127,1.71959,2.21584,1.94317,101.0,341.0,368.0,917.5,1040.0,42.5,71.5,160.5,313.5,467.0,param,"[0.7, 0, 0.5, 0.5]",machan,0,mode,TP,,0,,0,1,0,0,TP,0,0.7,0.5,100,0.0035,"[1.0, 0.0]",[1]
124,i,DTsplit_180214,6,1329.28,2.336772,3.18616,4.1758,1.9174,1.83663,1.75673,124.0,347.0,403.0,761.5,939.0,56.5,103.5,232.5,467.5,701.0,param,"[0.6, 0, 0.5, 0.5]",machan,0,mode,HL,,0,,0,1,0,0,HL,0,0.6,0.5,100,0.0035,"[1.0, 0.0]",[1]
125,i,DTvec_pct45_180214,83,1018.34,2.037516,2.37587,2.32904,1.77312,2.15615,1.83929,71.0,164.5,285.5,713.5,788.5,11.0,20.0,41.5,82.5,125.0,param,"[0.5, 2, 0.5, 0.0]",chan,21,mode,TP,,0,,0,1,21,0,TP,2,0.5,0.5,100,0.0035,"[0.0, 1.0]",[1]
126,i,DTvec_pct25_180214,86,996.677,1.915006,2.28594,2.38497,1.49756,2.09747,1.98684,67.5,158.0,236.0,657.5,805.0,20.5,38.0,81.5,159.0,241.0,param,"[0.2, 4, 0.5, 0.0]",chan,21,mode,HL,,0,,0,1,21,0,HL,4,0.2,0.5,100,0.0035,"[0.0, 1.0]",[1]
127,i,DTvec_pct45_180214,86,1011.13,1.904314,1.81417,2.28513,1.448,2.17022,2.03984,55.0,153.0,231.5,697.5,845.5,21.5,39.0,83.5,163.0,248.0,param,"[0.2, 4, 0.5, 0.0]",chan,21,mode,HL,,0,,0,1,21,0,HL,4,0.2,0.5,100,0.0035,"[0.0, 1.0]",[1]
128,i,DTvec_pct45_180214,19,1003.53,1.85536,1.89073,2.09764,1.57872,2.01086,1.57867,56.5,143.0,250.5,669.5,684.5,9.0,17.0,34.5,66.5,97.0,param,"[0.9, 0, 0.5, 0.0]",chan,21,mode,TP,,0,,0,1,21,0,TP,0,0.9,0.5,100,0.0035,"[0.0, 1.0]",[1]
129,i,DTvec_pct45_180214,66,997.672,1.843418,1.09914,1.94719,1.57531,2.05964,1.95456,35.5,132.0,248.5,674.0,826.0,23.5,42.0,87.5,168.0,254.0,param,"[0.3, 2, 0.5, 0.0]",chan,21,mode,HL,,0,,0,1,21,0,HL,2,0.3,0.5,100,0.0035,"[0.0, 1.0]",[1]
130,i,DTvec_pct45_180214,74,994.079,1.808734,1.19819,2.04351,1.5301,1.96998,1.74073,40.0,143.5,240.5,647.0,739.5,16.5,29.0,63.5,122.0,189.0,param,"[0.4, 2, 0.5, 0.0]",chan,21,mode,HL,,0,,0,1,21,0,HL,2,0.4,0.5,100,0.0035,"[0.0, 1.0]",[1]
131,i,DTvec_pct45_180214,79,1000.2,1.775852,2.59349,2.20994,1.51758,1.81708,1.54578,78.0,155.5,240.0,605.0,665.5,12.0,23.0,48.5,98.0,149.0,param,"[0.45, 2, 0.5, 0.0]",chan,21,mode,TP,,0,,0,1,21,0,TP,2,0.45,0.5,100,0.0035,"[0.0, 1.0]",[1]
132,i,DTvec_pct25_180214,83,999.826,1.774778,2.24962,2.15473,1.52131,1.83827,1.66184,67.0,151.5,240.5,594.5,695.0,10.0,19.0,40.5,81.5,121.0,param,"[0.5, 2, 0.5, 0.0]",chan,21,mode,TP,,0,,0,1,21,0,TP,2,0.5,0.5,100,0.0035,"[0.0, 1.0]",[1]
133,i,DTvec_pct25_180214,66,976.356,1.748946,1.54363,2.05309,1.4348,1.91102,1.79571,48.5,137.5,221.5,611.5,740.5,22.5,41.0,86.5,165.0,249.0,param,"[0.3, 2, 0.5, 0.0]",chan,21,mode,HL,,0,,0,1,21,0,HL,2,0.3,0.5,100,0.0035,"[0.0, 1.0]",[1]
134,i,DTvec_pct45_180214,2,976.14,1.748708,0.339632,1.63392,1.55174,2.00307,1.69419,10.5,111.0,239.5,648.5,708.5,23.5,39.0,79.5,153.0,240.0,param,"[0.5, 0, 0.5, 0.0]",chan,21,mode,HL,,0,,0,1,21,0,HL,0,0.5,0.5,100,0.0035,"[0.0, 1.0]",[1]
135,i,DTvec_pct25_180214,30,951.881,1.74466,1.10355,1.93652,1.49163,1.90176,1.62882,33.5,127.5,224.5,603.5,667.5,23.5,41.0,88.5,170.0,258.0,param,"[0.5, 1, 0.5, 0.0]",chan,21,mode,HL,,0,,0,1,21,0,HL,1,0.5,0.5,100,0.0035,"[0.0, 1.0]",[1]
136,i,DTvec_pct45_180214,22,1000.42,1.73381,1.89651,1.86309,1.43505,1.96793,1.58671,57.0,124.0,227.0,661.5,694.0,9.0,17.0,34.5,64.5,95.0,param,"[1.0, 0, 0.5, 0.0]",chan,21,mode,HL,,0,,0,1,21,0,HL,0,1.0,0.5,100,0.0035,"[0.0, 1.0]",[1]
137,i,DTvec_pct25_180214,74,973.093,1.703436,1.66432,2.17108,1.40062,1.77243,1.61973,54.5,150.5,215.5,568.5,671.0,15.5,28.0,62.5,120.0,184.0,param,"[0.4, 2, 0.5, 0.0]",chan,21,mode,HL,,0,,0,1,21,0,HL,2,0.4,0.5,100,0.0035,"[0.0, 1.0]",[1]
138,i,DTvec_pct45_180214,30,943.36,1.70032,0.607861,1.81052,1.39113,1.95441,1.72425,18.5,120.0,207.5,619.5,707.0,24.5,42.0,90.5,174.0,264.0,param,"[0.5, 1, 0.5, 0.0]",chan,21,mode,HL,,0,,0,1,21,0,HL,1,0.5,0.5,100,0.0035,"[0.0, 1.0]",[1]
139,i,DTvec_pct25_180214,62,980.291,1.694346,2.23874,1.97857,1.40324,1.84334,1.7237,67.0,134.0,217.5,583.0,704.0,25.5,51.0,107.5,207.0,309.0,param,"[0.25, 2, 0.5, 0.0]",chan,21,mode,HL,,0,,0,1,21,0,HL,2,0.25,0.5,100,0.0035,"[0.0, 1.0]",[1]
140,i,DTvec_pct45_180214,98,1001.39,1.692098,0.645797,1.84417,1.60735,1.70081,1.42816,19.5,130.0,254.5,576.0,629.5,12.5,19.0,41.5,85.0,128.0,param,"[0.35, 4, 0.5, 0.0]",chan,21,mode,HL,,0,,0,1,21,0,HL,4,0.35,0.5,100,0.0035,"[0.0, 1.0]",[1]
141,i,DTvec_pct25_180214,59,987.559,1.689378,2.38292,2.04927,1.3769,1.82191,1.77937,70.5,138.5,215.0,583.0,734.0,24.5,51.0,107.5,209.0,312.0,param,"[0.2, 2, 0.5, 0.0]",chan,21,mode,TP,,0,,0,1,21,0,TP,2,0.2,0.5,100,0.0035,"[0.0, 1.0]",[1]
142,i,DTvec_pct45_180214,18,1007.47,1.68364,0.906984,1.6345,1.34026,2.05159,1.62243,25.5,110.0,213.5,688.0,707.5,12.0,21.0,40.5,73.5,109.0,param,"[0.9, 0, 0.5, 0.0]",chan,21,mode,HL,,0,,0,1,21,0,HL,0,0.9,0.5,100,0.0035,"[0.0, 1.0]",[1]
143,i,DTvec_pct45_180214,63,985.196,1.677166,0.912032,1.77575,1.3481,1.95694,1.87925,28.5,118.5,210.0,629.0,777.0,24.5,44.0,92.5,175.0,264.0,param,"[0.25, 2, 0.5, 0.0]",chan,21,mode,TP,,0,,0,1,21,0,TP,2,0.25,0.5,100,0.0035,"[0.0, 1.0]",[1]
144,i,DTvec_pct45_180214,71,994.797,1.675132,0.918519,1.97422,1.34463,1.85609,1.65215,30.0,136.5,211.5,608.0,697.5,17.5,30.0,66.5,129.0,196.0,param,"[0.35, 2, 0.5, 0.0]",chan,21,mode,TP,,0,,0,1,21,0,TP,2,0.35,0.5,100,0.0035,"[0.0, 1.0]",[1]
145,j,DTvec_180214,37,4383.36,2.136598,1.37159,1.97753,2.09068,2.26205,1.94943,219.0,747.5,1449.0,2976.5,3152.0,12.5,18.5,38.5,83.5,123.0,param,"[1.1, 0, 0.5, 0.0]",machan,0,mode,TP,,0,,0,1,0,0,TP,0,1.1,0.5,100,0.0035,"[1.0, 0.0]",[1]
146,j,DTasym_180214,14,4353.58,2.107326,-0.0766762,2.01813,2.31562,1.94363,1.69311,-13.0,763.5,1594.0,2618.5,2800.0,16.5,22.5,44.5,101.5,153.0,param,"[0.8, 0, 0.5, 0.5]",machan,20,mode,HL,,0,,0,1,0,20,HL,0,0.8,0.5,100,0.0035,"[1.0, 0.0]",[1]
147,j,DTasym_180214,11,4388.33,2.050686,0.095167,2.21537,2.11137,1.90766,1.69039,16.0,842.5,1465.0,2560.5,2783.0,16.5,22.5,50.5,109.5,161.0,param,"[0.7, 0, 0.5, 0.5]",machan,20,mode,TP,,0,,0,1,0,20,TP,0,0.7,0.5,100,0.0035,"[1.0, 0.0]",[1]
148,j,DTasym_180214,13,4306.68,2.017496,0.935802,1.60944,2.24098,1.99804,1.7595,150.0,599.5,1526.0,2689.5,2906.0,12.5,18.5,34.5,81.5,119.0,param,"[0.8, 0, 0.5, 0.5]",machan,10,mode,TP,,0,,0,1,0,10,TP,0,0.8,0.5,100,0.0035,"[1.0, 0.0]",[1]
149,j,DTasym_180214,15,4352.64,1.93724,-0.349014,1.74042,2.14176,1.83113,1.62581,-59.0,670.5,1474.0,2483.5,2705.0,14.5,20.5,40.5,91.5,133.0,param,"[0.8, 0, 0.5, 0.5]",machan,20,mode,TP,,0,,0,1,0,20,TP,0,0.8,0.5,100,0.0035,"[1.0, 0.0]",[1]
